"pathwayRes","pathway","pathwayTitle","PubChem"
"https://identifiers.org/wikipathways/WP4034_r117793","WP4034","Mitochondrial fatty acid beta-oxidation","CID92153"
"https://identifiers.org/wikipathways/WP4113_r114847","WP4113","Ketone body metabolism","CID92153"
"https://identifiers.org/wikipathways/WP270_r104907","WP270","Tryptophan metabolism","CID92153"
"https://identifiers.org/wikipathways/WP1795_r114644","WP1795","Cholesterol biosynthesis","CID92153"
"https://identifiers.org/wikipathways/WP5329_r126886","WP5329","Cholesterol biosynthesis pathway in hepatocytes","CID92153"
"https://identifiers.org/wikipathways/WP2724_r116473","WP2724","Alpha-linolenic (omega-3) and linoleic (omega-6) acid metabolism","CID444493"
"https://identifiers.org/wikipathways/WP126_r118473","WP126","Fatty acid beta-oxidation 1","CID444493"
"https://identifiers.org/wikipathways/WP264_r117857","WP264","Acetylcholine synthesis","CID444493"
"https://identifiers.org/wikipathways/WP427_r118592","WP427","Ketone bodies synthesis and degradation","CID444493"
"https://identifiers.org/wikipathways/WP3192_r117569","WP3192","Neurotransmitter release cycle","CID444493"
"https://identifiers.org/wikipathways/WP4189_r124610","WP4189","Mevalonate arm of cholesterol biosynthesis pathway with inhibitors","CID444493"
"https://identifiers.org/wikipathways/WP347_r124581","WP347","TCA cycle","CID444493"
"https://identifiers.org/wikipathways/WP3146_r107060","WP3146","Peroxisomal beta-oxidation of tetracosanoyl-CoA","CID444493"
"https://identifiers.org/wikipathways/WP3249_r115748","WP3249","Butyrate-induced histone acetylation","CID444493"
"https://identifiers.org/wikipathways/WP2863_r86962","WP2863","Krebs cycle","CID444493"
"https://identifiers.org/wikipathways/WP4742_r122056","WP4742","Ketogenesis and ketolysis","CID444493"
"https://identifiers.org/wikipathways/WP5014_r123626","WP5014","Human cytomegalovirus infection","CID444493"
"https://identifiers.org/wikipathways/WP2766_r123311","WP2766","Citric acid cycle and respiratory electron transport","CID444493"
"https://identifiers.org/wikipathways/WP3339_r123314","WP3339","TCF dependent signaling in response to WNT","CID444493"
"https://identifiers.org/wikipathways/WP3354_r123634","WP3354","C-type lectin receptors","CID444493"
"https://identifiers.org/wikipathways/WP4313_r123507","WP4313","Ferroptosis","CID444493"
"https://identifiers.org/wikipathways/WP5238_r123341","WP5238","Cholestasis","CID444493"
"https://identifiers.org/wikipathways/WP3992_r123369","WP3992","Effect of L-carnitine on metabolism","CID444493"
"https://identifiers.org/wikipathways/WP3963_r107557","WP3963","Mevalonate pathway","CID444493"
"https://identifiers.org/wikipathways/WP4096_r114808","WP4096","Chromatin organization","CID444493"
"https://identifiers.org/wikipathways/WP4107_r114631","WP4107","Transcriptional regulation by RUNX3","CID444493"
"https://identifiers.org/wikipathways/WP4034_r117793","WP4034","Mitochondrial fatty acid beta-oxidation","CID444493"
"https://identifiers.org/wikipathways/WP3965_r117154","WP3965","Lipid metabolism pathway","CID444493"
"https://identifiers.org/wikipathways/WP2772_r118522","WP2772","S Phase","CID444493"
"https://identifiers.org/wikipathways/WP145_r117047","WP145","Statin pathway","CID444493"
"https://identifiers.org/wikipathways/WP418_r118918","WP418","Beta-oxidation of unsaturated fatty acids","CID444493"
"https://identifiers.org/wikipathways/WP2859_r125290","WP2859","Primary carbon metabolism","CID444493"
"https://identifiers.org/wikipathways/WP357_r125347","WP357","Fatty acid biosynthesis","CID444493"
"https://identifiers.org/wikipathways/WP3009_r127040","WP3009","TCA cycle (plant)","CID444493"
"https://identifiers.org/wikipathways/WP1871_r114636","WP1871","Neurotransmitter release cycle","CID444493"
"https://identifiers.org/wikipathways/WP3828_r114950","WP3828","rRNA modification in the nucleus and cytosol","CID444493"
"https://identifiers.org/wikipathways/WP3556_r114709","WP3556","Branched-chain amino acid catabolism","CID444493"
"https://identifiers.org/wikipathways/WP1878_r114994","WP1878","Peroxisomal lipid metabolism","CID444493"
"https://identifiers.org/wikipathways/WP2757_r114832","WP2757","Mitotic Metaphase and Anaphase","CID444493"
"https://identifiers.org/wikipathways/WP4085_r112448","WP4085","Phase I - Functionalization of compounds","CID444493"
"https://identifiers.org/wikipathways/WP5008_r114996","WP5008","FOXO-mediated transcription","CID444493"
"https://identifiers.org/wikipathways/WP3816_r114817","WP3816","Regulation of TP53 Activity through Acetylation","CID444493"
"https://identifiers.org/wikipathways/WP3547_r114869","WP3547","Amyloid fiber formation","CID444493"
"https://identifiers.org/wikipathways/WP3819_r114698","WP3819","B-WICH complex positively regulates rRNA expression","CID444493"
"https://identifiers.org/wikipathways/WP4061_r114925","WP4061","Carnitine metabolism","CID444493"
"https://identifiers.org/wikipathways/WP4074_r115046","WP4074","RNA Polymerase I Transcription","CID444493"
"https://identifiers.org/wikipathways/WP3543_r114907","WP3543","DNA Double Strand Break Response","CID444493"
"https://identifiers.org/wikipathways/WP2743_r114622","WP2743","Glycosaminoglycan metabolism","CID444493"
"https://identifiers.org/wikipathways/WP3498_r86366","WP3498","Assembly of the primary cilium","CID444493"
"https://identifiers.org/wikipathways/WP4421_r114702","WP4421","Signaling by Retinoic Acid","CID444493"
"https://identifiers.org/wikipathways/WP3565_r114855","WP3565","DNA Damage/Telomere Stress Induced Senescence","CID444493"
"https://identifiers.org/wikipathways/WP4111_r114692","WP4111","Phase II - Conjugation of compounds","CID444493"
"https://identifiers.org/wikipathways/WP4113_r114847","WP4113","Ketone body metabolism","CID444493"
"https://identifiers.org/wikipathways/WP4979_r114747","WP4979","Aspartate and asparagine metabolism","CID444493"
"https://identifiers.org/wikipathways/WP4124_r114640","WP4124","Cilium Assembly","CID444493"
"https://identifiers.org/wikipathways/WP270_r104907","WP270","Tryptophan metabolism","CID444493"
"https://identifiers.org/wikipathways/WP469_r104998","WP469","Glutathione metabolism","CID444493"
"https://identifiers.org/wikipathways/WP3306_r115002","WP3306","Aflatoxin activation and detoxification","CID444493"
"https://identifiers.org/wikipathways/WP4114_r114767","WP4114","Fatty acyl-CoA biosynthesis","CID444493"
"https://identifiers.org/wikipathways/WP1937_r114879","WP1937","Transport of vitamins, nucleosides, and related molecules","CID444493"
"https://identifiers.org/wikipathways/WP2740_r115029","WP2740","Glycerophospholipid biosynthesis","CID444493"
"https://identifiers.org/wikipathways/WP3803_r115075","WP3803","Threonine catabolism","CID444493"
"https://identifiers.org/wikipathways/WP5211_r122576","WP5211","Glucose metabolism in triple-negative breast cancer cells","CID444493"
"https://identifiers.org/wikipathways/WP19_r125413","WP19","TCA cycle","CID444493"
"https://identifiers.org/wikipathways/WP1795_r114644","WP1795","Cholesterol biosynthesis","CID444493"
"https://identifiers.org/wikipathways/WP2652_r114617","WP2652","Mitotic Prometaphase","CID444493"
"https://identifiers.org/wikipathways/WP4973_r114676","WP4973","Urea cycle","CID444493"
"https://identifiers.org/wikipathways/WP3548_r114805","WP3548","Metabolism of amine-derived hormones","CID444493"
"https://identifiers.org/wikipathways/WP3555_r115017","WP3555","Metabolism of polyamines","CID444493"
"https://identifiers.org/wikipathways/WP3934_r107151","WP3934","Leptin and adiponectin","CID444493"
"https://identifiers.org/wikipathways/WP1785_r115049","WP1785","Asparagine N-linked glycosylation","CID444493"
"https://identifiers.org/wikipathways/WP3842_r114725","WP3842","Intra-Golgi and retrograde Golgi-to-ER traffic","CID444493"
"https://identifiers.org/wikipathways/WP4093_r115000","WP4093","Glucose metabolism","CID444493"
"https://identifiers.org/wikipathways/WP79_r104913","WP79","Tryptophan metabolism","CID444493"
"https://identifiers.org/wikipathways/WP4225_r126065","WP4225","Pyrimidine metabolism and related diseases","CID444493"
"https://identifiers.org/wikipathways/WP5220_r122761","WP5220","Metabolic reprogramming in pancreatic cancer","CID444493"
"https://identifiers.org/wikipathways/WP3641_r125297","WP3641","SK UDPglcnac","CID444493"
"https://identifiers.org/wikipathways/WP4297_r124272","WP4297","Thiamine metabolic pathways","CID444493"
"https://identifiers.org/wikipathways/WP1941_r126408","WP1941","Peroxisomal beta-oxidation of tetracosanoyl-CoA","CID444493"
"https://identifiers.org/wikipathways/WP5083_r120385","WP5083","Neuroinflammation and glutamatergic signaling","CID444493"
"https://identifiers.org/wikipathways/WP683_r120459","WP683","Leptin and adiponectin","CID444493"
"https://identifiers.org/wikipathways/WP2366_r123102","WP2366","Butyrate-induced histone acetylation","CID444493"
"https://identifiers.org/wikipathways/WP3395_r123265","WP3395","Cellular response to heat stress","CID444493"
"https://identifiers.org/wikipathways/WP4519_r124524","WP4519","Cerebral organic acidurias, including diseases","CID444493"
"https://identifiers.org/wikipathways/WP5329_r126886","WP5329","Cholesterol biosynthesis pathway in hepatocytes","CID444493"
"https://identifiers.org/wikipathways/WP264_r117857","WP264","Acetylcholine synthesis","CID305"
"https://identifiers.org/wikipathways/WP3165_r117564","WP3165","Neurotransmitter clearance in synaptic cleft","CID305"
"https://identifiers.org/wikipathways/WP3192_r117569","WP3192","Neurotransmitter release cycle","CID305"
"https://identifiers.org/wikipathways/WP4195_r123457","WP4195","Phosphatidylcholine catabolism","CID305"
"https://identifiers.org/wikipathways/WP1870_r114635","WP1870","Neurotransmitter clearance","CID305"
"https://identifiers.org/wikipathways/WP2719_r118475","WP2719","Fcgamma receptor (FCGR) dependent phagocytosis","CID305"
"https://identifiers.org/wikipathways/WP476_r116847","WP476","Acetylcholine synthesis","CID305"
"https://identifiers.org/wikipathways/WP154_r116851","WP154","Biogenic amine synthesis","CID305"
"https://identifiers.org/wikipathways/WP5352_r127115","WP5352","10q11.21q11.23 copy number variation syndrome","CID305"
"https://identifiers.org/wikipathways/WP1871_r114636","WP1871","Neurotransmitter release cycle","CID305"
"https://identifiers.org/wikipathways/WP1935_r114951","WP1935","Transport of bile salts and organic acids, metal ions and amine compounds","CID305"
"https://identifiers.org/wikipathways/WP4090_r114687","WP4090","Choline catabolism","CID305"
"https://identifiers.org/wikipathways/WP2740_r115029","WP2740","Glycerophospholipid biosynthesis","CID305"
"https://identifiers.org/wikipathways/WP2747_r114955","WP2747","PI Metabolism","CID305"
"https://identifiers.org/wikipathways/WP4949_r125693","WP4949","16p11.2 proximal deletion syndrome","CID305"
"https://identifiers.org/wikipathways/WP4288_r124269","WP4288","MTHFR deficiency","CID305"
"https://identifiers.org/wikipathways/WP5201_r122220","WP5201","Phospholipid biosynthesis","CID305"
"https://identifiers.org/wikipathways/WP4424_r116409","WP4424","G alpha (q) signaling events","CID187"
"https://identifiers.org/wikipathways/WP4423_r116410","WP4423","G alpha (i) signaling events","CID187"
"https://identifiers.org/wikipathways/WP4419_r116450","WP4419","Class A/1 (rhodopsin-like receptors)","CID187"
"https://identifiers.org/wikipathways/WP264_r117857","WP264","Acetylcholine synthesis","CID187"
"https://identifiers.org/wikipathways/WP3165_r117564","WP3165","Neurotransmitter clearance in synaptic cleft","CID187"
"https://identifiers.org/wikipathways/WP3192_r117569","WP3192","Neurotransmitter release cycle","CID187"
"https://identifiers.org/wikipathways/WP1401_r123622","WP1401","Neurotransmitter release in cholinergic motor neurons","CID187"
"https://identifiers.org/wikipathways/WP4698_r123493","WP4698","Vitamin D-sensitive calcium signaling in depression","CID187"
"https://identifiers.org/wikipathways/WP1870_r114635","WP1870","Neurotransmitter clearance","CID187"
"https://identifiers.org/wikipathways/WP2728_r114648","WP2728","Incretin synthesis, secretion, and inactivation","CID187"
"https://identifiers.org/wikipathways/WP4454_r114685","WP4454","Acetylcholine binding and downstream events","CID187"
"https://identifiers.org/wikipathways/WP351_r117008","WP351","Regulation of actin cytoskeleton","CID187"
"https://identifiers.org/wikipathways/WP476_r116847","WP476","Acetylcholine synthesis","CID187"
"https://identifiers.org/wikipathways/WP154_r116851","WP154","Biogenic amine synthesis","CID187"
"https://identifiers.org/wikipathways/WP5352_r127115","WP5352","10q11.21q11.23 copy number variation syndrome","CID187"
"https://identifiers.org/wikipathways/WP1871_r114636","WP1871","Neurotransmitter release cycle","CID187"
"https://identifiers.org/wikipathways/WP4942_r115789","WP4942","15q13.3 copy number variation syndrome","CID187"
"https://identifiers.org/wikipathways/WP1831_r114967","WP1831","Integration of energy metabolism","CID187"
"https://identifiers.org/wikipathways/WP2740_r115029","WP2740","Glycerophospholipid biosynthesis","CID187"
"https://identifiers.org/wikipathways/WP4932_r126861","WP4932","7q11.23 copy number variation syndrome","CID187"
"https://identifiers.org/wikipathways/WP4173_r114094","WP4173","Sulfate assimilation and copper detoxification","CID594"
"https://identifiers.org/wikipathways/WP4313_r123507","WP4313","Ferroptosis","CID594"
"https://identifiers.org/wikipathways/WP5102_r123632","WP5102","Familial partial lipodystrophy","CID594"
"https://identifiers.org/wikipathways/WP5355_r127088","WP5355","Metabolic Epileptic Disorders","CID594"
"https://identifiers.org/wikipathways/WP5029_r125459","WP5029","Amino acid transport defects (IEMs)","CID594"
"https://identifiers.org/wikipathways/WP4292_r124957","WP4292","Methionine metabolism leading to sulfur amino acids and related disorders","CID594"
"https://identifiers.org/wikipathways/WP4518_r124952","WP4518","Gamma-glutamyl cycle for the biosynthesis and degradation of glutathione, including diseases","CID594"
"https://identifiers.org/wikipathways/WP5103_r119170","WP5103","Progeria-associated lipodystrophy","CID594"
"https://identifiers.org/wikipathways/WP5104_r120389","WP5104","Acquired partial lipodystrophy / Barraquer-Simons syndrome","CID594"
"https://identifiers.org/wikipathways/WP5030_r120416","WP5030","Ethylmalonic encephalopathy","CID594"
"https://identifiers.org/wikipathways/WP3953_r106206","WP3953","mRNA, protein, and metabolite inducation pathway by cyclosporin A","CID594"
"https://identifiers.org/wikipathways/WP4299_r126536","WP4299","Lamin A-processing pathway","CID594"
"https://identifiers.org/wikipathways/WP1518_r117273","WP1518","Aspartate biosynthesis","CID107735"
"https://identifiers.org/wikipathways/WP165_r117354","WP165","Tryptophan biosynthesis","CID107735"
"https://identifiers.org/wikipathways/WP194_r117326","WP194","Phenylalanine biosynthesis","CID107735"
"https://identifiers.org/wikipathways/WP2_r118865","WP2","Valine biosynthesis","CID107735"
